a10,g7_1,a12,insumo_num,Marca_1,Marca_2,Marca_3,Marca_4,Marca_5,Tipo_Fertilizacion_1,Tipo_Fertilizacion_2,Tipo_Fertilizacion_3,Tipo_Fertilizacion_4,Tipo_Fertilizacion_5,Tipo_Nivel_2_1,Tipo_Nivel_2_2,Tipo_Nivel_2_3,Tipo_Nivel_2_4,Tipo_Nivel_2_5,_merge,a11,a12a,a13,ax_2,f4_1,f5_1,g10_1,g10_2,g10_3,g10_4,g10_5,g12_1_1,g12_1_2,g12_1_3,g12_1_4,g12_1_5,g12_c_1,g12_c_2,g12_c_3,g12_c_4,g12_c_5,g12_u_1,g12_u_2,g12_u_3,g12_u_4,g12_u_5,g12_ua_1,g12_ua_2,g12_ua_3,g12_ua_4,g12_ua_5,g9_1,g9_2,g9_3,g9_4,g9_5,id_lote_g6,row,g10_c,K2O,Ntotal,Namoniacal,Nnitrico,Nureico,P2O5,cantidad_litros_ha,cantidad_kilos_ha,Tipo_Nivel_0,Tipo_Nivel_1
DS4014,4,GUAMO,1,,NUTRIMON,NUTRIMON,,,,Fertilizacion edafica,Fertilizacion edafica,,,,Fertilizante quimico,Fertilizante quimico,,,Matched (3),Tolima,,73319042,el condor,Fedearroz 67,1.0,fase 3,triple 18,triple18,,,50.0,50.0,50.0,,,4.0,,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,4,(Nutrimon) Ecofertil fase 3,,,,,,,,200.0,,
DS4014,4,GUAMO,2,,NUTRIMON,NUTRIMON,,,,Fertilizacion edafica,Fertilizacion edafica,,,,Fertilizante quimico,Fertilizante quimico,,,Matched (3),Tolima,,73319042,el condor,Fedearroz 67,1.0,fase 3,triple 18,triple18,,,50.0,50.0,50.0,,,4.0,,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,4,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,,Fertilizante edafico,Fertilizante quimico
DS4014,4,GUAMO,3,,NUTRIMON,NUTRIMON,,,,Fertilizacion edafica,Fertilizacion edafica,,,,Fertilizante quimico,Fertilizante quimico,,,Matched (3),Tolima,,73319042,el condor,Fedearroz 67,1.0,fase 3,triple 18,triple18,,,50.0,50.0,50.0,,,4.0,,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,4,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,50.0,Fertilizante edafico,Fertilizante quimico
DS4015,1,GUAMO,1,,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,Matched (3),Tolima,,73319037,la palmita,Fedearroz 67,1.0,sulfato,triple 18,,,,50.0,50.0,,,,8.0,8.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,1,Sulfato de Amonio,,,,,,,,400.0,,
DS4015,1,GUAMO,2,,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,Matched (3),Tolima,,73319037,la palmita,Fedearroz 67,1.0,sulfato,triple 18,,,,50.0,50.0,,,,8.0,8.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,1,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,400.0,Fertilizante edafico,Fertilizante quimico
DS4015,2,GUAMO,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319037,la palmita,Fedearroz 67,1.0,tripe 18,sulfato,,,,50.0,50.0,,,,8.0,8.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,2,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,400.0,Fertilizante edafico,Fertilizante quimico
DS4015,2,GUAMO,2,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319037,la palmita,Fedearroz 67,1.0,tripe 18,sulfato,,,,50.0,50.0,,,,8.0,8.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,2,Sulfato de Amonio,,,,,,,,400.0,,
DS4015,3,GUAMO,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319037,la palmita,Fedearroz 67,1.0,triple 18,sulfato,,,,50.0,50.0,,,,8.0,8.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,3,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,400.0,Fertilizante edafico,Fertilizante quimico
DS4015,3,GUAMO,2,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319037,la palmita,Fedearroz 67,1.0,triple 18,sulfato,,,,50.0,50.0,,,,8.0,8.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,3,Sulfato de Amonio,,,,,,,,400.0,,
DS4015,4,GUAMO,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319037,la palmita,Fedearroz 67,1.0,triple 18,sulfato,,,,50.0,50.0,,,,8.0,8.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,4,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,400.0,Fertilizante edafico,Fertilizante quimico
DS4015,4,GUAMO,2,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319037,la palmita,Fedearroz 67,1.0,triple 18,sulfato,,,,50.0,50.0,,,,8.0,8.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,4,Sulfato de Amonio,,,,,,,,400.0,,
DS4016,1,GUAMO,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319042,el mango,Fedearroz 2020,1.0,triple 18,,,,,50.0,,,,,2.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,1,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,100.0,Fertilizante edafico,Fertilizante quimico
DS4016,2,GUAMO,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319042,el mango,Fedearroz 2020,1.0,triple 18,,,,,50.0,,,,,2.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,2,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,100.0,Fertilizante edafico,Fertilizante quimico
DS4016,3,GUAMO,1,YARA,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319042,el mango,Fedearroz 2020,1.0,amidas,,,,,50.0,,,,,2.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,3,YaraVera AMIDAS,0.0,40.0,5.0,0.0,35.0,0.0,,100.0,Fertilizante edafico,Fertilizante quimico
DS4016,4,GUAMO,1,YARA,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319042,el mango,Fedearroz 2020,1.0,amidas,,,,,50.0,,,,,2.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,4,YaraVera AMIDAS,0.0,40.0,5.0,0.0,35.0,0.0,,100.0,Fertilizante edafico,Fertilizante quimico
DS4017,1,ESPINAL,1,NUTRIMON,,DISAN,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,73268015,el porvenir,Fedearroz 2020,5.0,triple 18,sulfato,patoencali,,,50.0,50.0,50.0,,,2.0,2.0,2.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,1,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,100.0,Fertilizante edafico,Fertilizante quimico
DS4017,1,ESPINAL,2,NUTRIMON,,DISAN,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,73268015,el porvenir,Fedearroz 2020,5.0,triple 18,sulfato,patoencali,,,50.0,50.0,50.0,,,2.0,2.0,2.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,1,Sulfato de Amonio,,,,,,,,100.0,,
DS4017,1,ESPINAL,3,NUTRIMON,,DISAN,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,73268015,el porvenir,Fedearroz 2020,5.0,triple 18,sulfato,patoencali,,,50.0,50.0,50.0,,,2.0,2.0,2.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,1,Patentkali,30.0,0.0,0.0,0.0,0.0,0.0,,100.0,Fertilizante edafico,Fertilizante quimico
DS4017,2,ESPINAL,1,,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,Matched (3),Tolima,,73268015,el porvenir,Fedearroz 2020,5.0,sulfato,triple 18,,,,50.0,50.0,,,,2.0,2.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,2,Sulfato de Amonio,,,,,,,,100.0,,
DS4017,2,ESPINAL,2,,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,Matched (3),Tolima,,73268015,el porvenir,Fedearroz 2020,5.0,sulfato,triple 18,,,,50.0,50.0,,,,2.0,2.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,2,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,100.0,Fertilizante edafico,Fertilizante quimico
DS4017,3,ESPINAL,1,,,,,,,,,,,,,,,,Matched (3),Tolima,,73268015,el porvenir,Fedearroz 2020,5.0,kcl,sulfato,active 3,,,50.0,50.0,50.0,,,2.0,2.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,3,KCl,,,,,,,,100.0,,
DS4017,3,ESPINAL,2,,,,,,,,,,,,,,,,Matched (3),Tolima,,73268015,el porvenir,Fedearroz 2020,5.0,kcl,sulfato,active 3,,,50.0,50.0,50.0,,,2.0,2.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,3,Sulfato de Amonio,,,,,,,,100.0,,
DS4017,3,ESPINAL,3,,,,,,,,,,,,,,,,Matched (3),Tolima,,73268015,el porvenir,Fedearroz 2020,5.0,kcl,sulfato,active 3,,,50.0,50.0,50.0,,,2.0,2.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,3,Balance Mix - Active 3,,,,,,,,50.0,,
DS4017,4,ESPINAL,1,ARROCERO,,NUTRIMON,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,73268015,el porvenir,Fedearroz 2020,5.0,pormenores,sulfacin,triple 18,,,50.0,50.0,50.0,,,2.0,2.0,2.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,4,Fertilizante menores,0.0,0.0,0.0,0.0,0.0,3.0,,100.0,Fertilizante edafico,Fertilizante quimico
DS4017,4,ESPINAL,2,ARROCERO,,NUTRIMON,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,73268015,el porvenir,Fedearroz 2020,5.0,pormenores,sulfacin,triple 18,,,50.0,50.0,50.0,,,2.0,2.0,2.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,4,SULFACID LCN,,,,,,,,100.0,,
DS4017,4,ESPINAL,3,ARROCERO,,NUTRIMON,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,73268015,el porvenir,Fedearroz 2020,5.0,pormenores,sulfacin,triple 18,,,50.0,50.0,50.0,,,2.0,2.0,2.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,4,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,100.0,Fertilizante edafico,Fertilizante quimico
DS4017,5,ESPINAL,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73268015,el porvenir,Fedearroz 2020,5.0,triple 18,sulfato,,,,50.0,50.0,,,,2.0,2.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,5,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,100.0,Fertilizante edafico,Fertilizante quimico
DS4017,5,ESPINAL,2,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73268015,el porvenir,Fedearroz 2020,5.0,triple 18,sulfato,,,,50.0,50.0,,,,2.0,2.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,5,Sulfato de Amonio,,,,,,,,100.0,,
DS4018,1,GUAMO,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319004,igua 3,Cálida ,2.25,triple 18,,,,,50.0,,,,,4.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,1,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,200.0,Fertilizante edafico,Fertilizante quimico
DS4018,2,GUAMO,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319004,igua 3,Cálida ,2.25,producion,,,,,50.0,,,,,4.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,2,Produccion,18.0,17.0,10.4,6.6,0.0,6.0,,200.0,Fertilizante edafico,Fertilizante quimico
DS4018,3,GUAMO,1,,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,Matched (3),Tolima,,73319004,igua 3,Cálida ,2.25,tercer estado,urea granulado,,,,50.0,50.0,,,,2.0,2.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,3,AGRO TERCER ESTADO 24-0-17,,,,,,,,100.0,,
DS4018,3,GUAMO,2,,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,Matched (3),Tolima,,73319004,igua 3,Cálida ,2.25,tercer estado,urea granulado,,,,50.0,50.0,,,,2.0,2.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,3,Urea,0.0,46.0,0.0,0.0,46.0,0.0,,100.0,Fertilizante edafico,Fertilizante quimico
DS4018,4,GUAMO,1,NUTRIMON,YARA,,,,Fertilizacion edafica,Fertilizacion edafica,,,,Fertilizante quimico,Fertilizante quimico,,,,Matched (3),Tolima,,73319004,igua 3,Cálida ,2.25,produccion,amidas,,,,50.0,50.0,,,,2.0,2.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,4,Produccion,18.0,17.0,10.4,6.6,0.0,6.0,,100.0,Fertilizante edafico,Fertilizante quimico
DS4018,4,GUAMO,2,NUTRIMON,YARA,,,,Fertilizacion edafica,Fertilizacion edafica,,,,Fertilizante quimico,Fertilizante quimico,,,,Matched (3),Tolima,,73319004,igua 3,Cálida ,2.25,produccion,amidas,,,,50.0,50.0,,,,2.0,2.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,4,YaraVera AMIDAS,0.0,40.0,5.0,0.0,35.0,0.0,,100.0,Fertilizante edafico,Fertilizante quimico
DS4018,5,GUAMO,1,YARA,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319004,igua 3,Cálida ,2.25,amidas,,,,,50.0,,,,,2.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,5,YaraVera AMIDAS,0.0,40.0,5.0,0.0,35.0,0.0,,100.0,Fertilizante edafico,Fertilizante quimico
DS4019,1,GUAMO,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319029,barejonal,Fedearroz 2020,5.0,triple 18,,,,,50.0,,,,,3.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,1,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,150.0,Fertilizante edafico,Fertilizante quimico
DS4019,2,GUAMO,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319029,barejonal,Fedearroz 2020,5.0,triple 18,,,,,50.0,,,,,4.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,2,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,200.0,Fertilizante edafico,Fertilizante quimico
DS4019,3,GUAMO,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319029,barejonal,Fedearroz 2020,5.0,triple 18,,,,,50.0,,,,,3.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,3,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,150.0,Fertilizante edafico,Fertilizante quimico
DS4019,4,GUAMO,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319029,barejonal,Fedearroz 2020,5.0,triple18,,,,,50.0,,,,,3.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,4,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,150.0,Fertilizante edafico,Fertilizante quimico
DS4019,5,GUAMO,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73319029,barejonal,Fedearroz 2020,5.0,triple 18,,,,,50.0,,,,,3.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,5,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,150.0,Fertilizante edafico,Fertilizante quimico
DS4020,1,GUAMO,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,99,mamoncillo,Fedearroz 67,1.5,triple 18,,,,,50.0,,,,,4.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,1,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,200.0,Fertilizante edafico,Fertilizante quimico
DS4020,2,GUAMO,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,99,mamoncillo,Fedearroz 67,1.5,triple 18,,,,,50.0,,,,,4.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,2,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,200.0,Fertilizante edafico,Fertilizante quimico
DS4020,3,GUAMO,1,,,,,,,,,,,,,,,,Matched (3),Tolima,,99,mamoncillo,Fedearroz 67,1.5,fase 3,,,,,50.0,,,,,4.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,3,(Nutrimon) Ecofertil fase 3,,,,,,,,200.0,,
DS4020,4,GUAMO,1,,,,,,,,,,,,,,,,Matched (3),Tolima,,99,mamoncillo,Fedearroz 67,1.5,nitroestem,,,,,50.0,,,,,3.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,4,NITRO XTEND® 46 N,,,,,,,,150.0,,
DS4020,5,GUAMO,1,YARA,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,99,mamoncillo,Fedearroz 67,1.5,amudas,,,,,50.0,,,,,2.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,5,YaraVera AMIDAS,0.0,40.0,5.0,0.0,35.0,0.0,,100.0,Fertilizante edafico,Fertilizante quimico
DS4020,6,GUAMO,1,YARA,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,99,mamoncillo,Fedearroz 67,1.5,nitrato de potasio,,,,,,,,,,2.0,,,,,Kilos,,,,,,,,,,1.0,,,,,1,6,Krista KP,43.0,13.5,0.6,13.0,0.0,3.0,,2.0,Fertilizante edafico,Fertilizante quimico
DS4021,1,ESPINAL,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73268012,el porvenir,Cálida ,5.0,tripke 18,,,,,50.0,,,,,6.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,1,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,300.0,Fertilizante edafico,Fertilizante quimico
DS4021,2,ESPINAL,1,,NUTRIMON,NUTRIMON,,,,Fertilizacion edafica,Fertilizacion edafica,,,,Fertilizante quimico,Fertilizante quimico,,,Matched (3),Tolima,,73268012,el porvenir,Cálida ,5.0,cloruro de potasio,triple 18,uria,,,50.0,58.0,50.0,,,1.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,2,KCl,,,,,,,,50.0,,
DS4021,2,ESPINAL,2,,NUTRIMON,NUTRIMON,,,,Fertilizacion edafica,Fertilizacion edafica,,,,Fertilizante quimico,Fertilizante quimico,,,Matched (3),Tolima,,73268012,el porvenir,Cálida ,5.0,cloruro de potasio,triple 18,uria,,,50.0,58.0,50.0,,,1.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,2,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,58.0,Fertilizante edafico,Fertilizante quimico
DS4021,2,ESPINAL,3,,NUTRIMON,NUTRIMON,,,,Fertilizacion edafica,Fertilizacion edafica,,,,Fertilizante quimico,Fertilizante quimico,,,Matched (3),Tolima,,73268012,el porvenir,Cálida ,5.0,cloruro de potasio,triple 18,uria,,,50.0,58.0,50.0,,,1.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,2,Urea,0.0,46.0,0.0,0.0,46.0,0.0,,50.0,Fertilizante edafico,Fertilizante quimico
DS4021,3,ESPINAL,1,NUTRIMON,,NUTRIMON,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,73268012,el porvenir,Cálida ,5.0,tripke 18,cloruro de porasio,uria,,,50.0,50.0,50.0,,,1.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,3,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,50.0,Fertilizante edafico,Fertilizante quimico
DS4021,3,ESPINAL,2,NUTRIMON,,NUTRIMON,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,73268012,el porvenir,Cálida ,5.0,tripke 18,cloruro de porasio,uria,,,50.0,50.0,50.0,,,1.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,3,KCl,,,,,,,,50.0,,
DS4021,3,ESPINAL,3,NUTRIMON,,NUTRIMON,,,Fertilizacion edafica,,Fertilizacion edafica,,,Fertilizante quimico,,Fertilizante quimico,,,Matched (3),Tolima,,73268012,el porvenir,Cálida ,5.0,tripke 18,cloruro de porasio,uria,,,50.0,50.0,50.0,,,1.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,3,Urea,0.0,46.0,0.0,0.0,46.0,0.0,,50.0,Fertilizante edafico,Fertilizante quimico
DS4021,4,ESPINAL,1,,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,Matched (3),Tolima,,73268012,el porvenir,Cálida ,5.0,cloruro,uria,,,,50.0,50.0,,,,1.0,1.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,4,KCl,,,,,,,,50.0,,
DS4021,4,ESPINAL,2,,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,Matched (3),Tolima,,73268012,el porvenir,Cálida ,5.0,cloruro,uria,,,,50.0,50.0,,,,1.0,1.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,4,Urea,0.0,46.0,0.0,0.0,46.0,0.0,,50.0,Fertilizante edafico,Fertilizante quimico
DS4021,5,ESPINAL,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73268012,el porvenir,Cálida ,5.0,uria,,,,,50.0,,,,,3.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,5,Urea,0.0,46.0,0.0,0.0,46.0,0.0,,150.0,Fertilizante edafico,Fertilizante quimico
DS4022,1,ESPINAL,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73268012,la durania,Fedearroz 2020,11.0,triple 18,,,,,50.0,,,,,4.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,1,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,200.0,Fertilizante edafico,Fertilizante quimico
DS4022,2,ESPINAL,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73268012,la durania,Fedearroz 2020,11.0,triple 18,sulfato,nitroesten,,,50.0,50.0,50.0,,,2.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,2,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,100.0,Fertilizante edafico,Fertilizante quimico
DS4022,2,ESPINAL,2,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73268012,la durania,Fedearroz 2020,11.0,triple 18,sulfato,nitroesten,,,50.0,50.0,50.0,,,2.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,2,Sulfato de Amonio,,,,,,,,50.0,,
DS4022,2,ESPINAL,3,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73268012,la durania,Fedearroz 2020,11.0,triple 18,sulfato,nitroesten,,,50.0,50.0,50.0,,,2.0,1.0,1.0,,,Bultos,Bultos,Bultos,,,,,,,,1.0,2.0,3.0,,,1,2,NITRO XTEND® 46 N,,,,,,,,50.0,,
DS4022,3,ESPINAL,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73268012,la durania,Fedearroz 2020,11.0,triple 18,,,,,50.0,,,,,4.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,3,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,200.0,Fertilizante edafico,Fertilizante quimico
DS4022,4,ESPINAL,1,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73268012,la durania,Fedearroz 2020,11.0,triple 18,sulfato,,,,50.0,50.0,,,,2.0,2.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,4,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,100.0,Fertilizante edafico,Fertilizante quimico
DS4022,4,ESPINAL,2,NUTRIMON,,,,,Fertilizacion edafica,,,,,Fertilizante quimico,,,,,Matched (3),Tolima,,73268012,la durania,Fedearroz 2020,11.0,triple 18,sulfato,,,,50.0,50.0,,,,2.0,2.0,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,4,Sulfato de Amonio,,,,,,,,100.0,,
DS4022,5,ESPINAL,1,,,,,,,,,,,,,,,,Matched (3),Tolima,,73268012,la durania,Fedearroz 2020,11.0,nitroesten,,,,,50.0,,,,,3.0,,,,,Bultos,,,,,,,,,,1.0,,,,,1,5,NITRO XTEND® 46 N,,,,,,,,150.0,,
DS4023,1,PIEDRAS,1,NUTRIMON,NUTRIMON,,,,Fertilizacion edafica,Fertilizacion edafica,,,,Fertilizante quimico,Fertilizante quimico,,,,Matched (3),Tolima,,73547011,teresa,Fedearroz 67,1.5,triple 18,urea,,,,50.0,50.0,,,,3.0,1.5,,,,Bultos,Bultos,,,,,,,,,1.0,2.0,,,,1,1,Triple 18,18.0,18.0,7.0,0.0,11.0,18.0,,150.0,Fertilizante edafico,Fertilizante quimico
